,Date,SOURCEURL,AvgTone,N_label,Label
184,2015-10-08,http://www.booking.com/hotel/kw/swiss-belhotel-plaza-kuwait.en.html?aid=330632&label=msn-plTHG1fr6S_R9UdWdZrdtQ-5367442453,1.96319018404908,0.0,Business_Ethics
185,2015-10-10,http://www.itechpost.com/articles/16268/20151009/booking-com-targets-china-u-s-growth-ceo.htm,1.09748911998217,18.0,Systemic_Risk_Management
186,2015-10-10,http://www.booking.com/city/th/bangkok.en.html?aid=339462&label=msn-0iUS0HUWRnbV55BT1KgWQw-5368060888,6.76328502415459,3.0,Business_Model_Resilience
187,2015-10-12,http://www.booking.com/city/th/bangkok.en.html?aid=339462&label=msn-x9LnR63PgDYGYdswdndzsQ-5368060888,6.76328502415459,3.0,Business_Model_Resilience
188,2015-10-13,http://www.booking.com/hostels/city/us/new-york.en-gb.html?label=gen173nr-17CAEoggJCAlhYSDNiBW5vcmVmcgV1c19rc4gBAZgBLrgBBMgBBNgBAegBAfgBCw,-0.607835881292815,21.0,Air_Quality
190,2015-10-14,http://www.booking.com/hotel/pe/mabey-cusco.en.html?aid=330632&label=msn-Tl0wp0F87pz4iD1JKazkTw-6311175042,-0.74487895716946,7.0,Director_Removal
191,2015-10-14,http://www.booking.com/city/th/bangkok.html?aid=339462&label=msn-S1Kmc4PxKy034M2Uv7HUrA-5368060888,6.73139158576052,3.0,Business_Model_Resilience
192,2015-10-14,http://skift.com/2015/10/14/booking-com-finally-joins-major-hotel-chains-in-book-on-tripadvisor/,0.32336297493937,4.0,Competitive_Behavior
193,2015-10-15,http://www.travelweekly.com.au/article/booking-com-finally-says-yes-to-tripadvisor/,2.22222222222222,4.0,Competitive_Behavior
194,2015-10-15,http://www.financialexpress.com/article/travel/latest-updates-travel/qatar-airways-partners-with-booking-com-and-rentalcars-com/151577/,8.09399477806789,12.0,Management_Of_Legal_And_Regulatory_Framework
195,2015-10-16,http://www.travolution.co.uk/articles/2015/10/16/13586/qatar-airways-reveals-booking-com-and-rentalcars-com-partnerships.html,6.18556701030928,17.0,Supply_Chain_Management
196,2015-10-18,http://www.bostonglobe.com/lifestyle/travel/2015/10/17/travel-troubleshooter-bed-problem-booking-com-reservation/rjOv3UkXS5VL7ZWC0lwbBK/story.html,1.12994350282486,11.0,Labor_Practices
197,2015-10-19,http://www.booking.com/city/us/new-york.en.html?aid=346685&label=msn-VnS_tVVTM2Pt92u4uJ0KAg-8874529235,5.70342205323194,3.0,Business_Model_Resilience
198,2015-10-23,http://www.booking.com/city/us/san-diego.en-gb.html?label=gen173nr-17CAEoggJCAlhYSDNiBW5vcmVmcgV1c19rc4gBAZgBLrgBBMgBBNgBAegBAfgBCw,4.888888888888889,8.0,Employee_Engagement_Inclusion_And_Diversity
199,2015-10-23,http://www.booking.com/city/it/rimini.en-gb.html?label=gen173nr-17CAEoggJCAlhYSDNiBW5vcmVmcgV1c19rc4gBAZgBLrgBBMgBBNgBAegBAfgBCw,4.82456140350877,3.0,Business_Model_Resilience
200,2015-10-23,http://www.booking.com/destinationfinder/cities/hu/budapest.en-gb.html?label=gen173nr-17CAEoggJCAlhYSDNiBW5vcmVmcgV1c19jYYgBAZgBLrgBBMgBBNgBAegBAfgBCw,4.14188615123195,23.0,Ecological_Impacts
201,2015-10-23,http://www.booking.com/destinationfinder/cities/th/bangkok.en-gb.html?label=gen173nr-17CAEoggJCAlhYSDNiBW5vcmVmcgV1c19jYYgBAZgBLrgBBMgBBNgBAegBAfgBCw,3.65902694008846,3.0,Business_Model_Resilience
202,2015-10-23,http://www.booking.com/destinationfinder/cities/ru/moscow.en-gb.html?label=gen173nr-17CAEoggJCAlhYSDNiBW5vcmVmcgV1c19jYYgBAZgBLrgBBMgBBNgBAegBAfgBCw,1.1695906432748602,9.0,Employee_Health_And_Safety
203,2015-10-24,http://www.booking.com/hotel/bg/mura-albena.en.html?aid=330632&label=msn-I7Tokn5REzMsP2i6Bwi0oQ-6331762781,-1.28205128205129,7.0,Director_Removal
204,2015-10-24,http://www.booking.com/city/us/new-york.en.html?aid=346685&label=msn-VnS_tVVTM2Pt92u4uJ0KAg-8874529236,5.70342205323194,3.0,Business_Model_Resilience
205,2015-10-27,http://www.booking.com/hotel/ch/victoria-lauberhorn.en.html?aid=330632&label=msn-VUD6h4LmzVLMvrndNyM9nQ-457030356,-0.9958840461344058,7.0,Director_Removal
206,2015-10-31,http://www.booking.com/hotel/mn/the-continental-ulaanbaatar-mongolia.en.html?aid=330632&label=msn-Ih25V9eMcOuRm0r_bEk0Hw-6311113607,3.84615384615385,7.0,Director_Removal
208,2015-11-05,http://www.thelocal.fr/20151105/french-hotels-win-battle-against-bookingcom,-2.64550264550265,12.0,Management_Of_Legal_And_Regulatory_Framework
209,2015-11-05,http://venturebeat.com/2015/11/05/booking-com-largest-google-advertiser-facebook-hasnt-cracked-the-code-on-direct-response/,1.02040816326531,4.0,Competitive_Behavior
210,2015-11-07,http://www.booking.com/city/sk/bratislava.html?aid=306742&label=msn-MyGRgSjTbLHJSgn6b4dErw-5368430361,3.98230088495576,23.0,Ecological_Impacts
211,2015-11-09,http://www.travelpulse.com/news/hotels-and-resorts/concur-and-bookingcom-announce-new-partnership.html,4.04040404040404,22.0,Customer_Privacy
212,2015-11-09,http://www.travolution.co.uk/articles/2015/11/09/14668/booking-com-releases-booking-data-for-first-time-to-underline-presence-in-non-hotel-sector.html,3.32326283987915,17.0,Supply_Chain_Management
214,2015-11-10,http://www.israel21c.org/like-booking-com-for-hospitals/,2.28136882129277,9.0,Employee_Health_And_Safety
215,2015-11-11,http://jewishbusinessnews.com/2015/11/11/israeli-new-global-search-engine-like-booking-com-for-hospitals/,2.1889400921659,2.0,Access_And_Affordability
216,2015-11-11,http://www.booking.com/city/th/bangkok.html?aid=339462&label=msn-S1Kmc4PxKy034M2Uv7HUrA-5368060889,2.6044074587763903,3.0,Business_Model_Resilience
217,2015-11-12,http://www.booking.com/city/pt/lisbon.en-us.html?aid=306742,9.88372093023256,6.0,Customer_Welfare
219,2015-11-16,http://venturebeat.com/2015/12/16/googles-largest-advertiser-booking-com-likes-googles-magic-banner-will-likely-announce-deeper-partnership/,1.93548387096774,4.0,Competitive_Behavior
220,2015-11-17,http://www.booking.com/region/gb/essex-county.en-gb.html?label=gen173nr-17CAEoggJCAlhYSDNiBW5vcmVmcgV1c19rc4gBAZgBLrgBBMgBBNgBAegBAfgBCw,3.32093151439989,8.0,Employee_Engagement_Inclusion_And_Diversity
221,2015-11-20,http://www.booking.com/city/us/san-francisco.en-gb.html?label=gen173nr-17CAEoggJCAlhYSDNiBW5vcmVmcgV1c19jYYgBAZgBLrgBBMgBBNgBAegBAfgBCw,2.88888888888889,3.0,Business_Model_Resilience
222,2015-11-20,http://www.booking.com/city/us/new-york.en-gb.html?label=gen173nr-17CAEoggJCAlhYSDNiBW5vcmVmcgV1c19jYYgBAZgBLrgBBMgBBNgBAegBAfgBCw,6.06060606060606,3.0,Business_Model_Resilience
223,2015-11-20,http://www.booking.com/hostels/city/hk/hong-kong.en-gb.html?label=gen173nr-17CAEoggJCAlhYSDNiBW5vcmVmcgV1c19jYYgBAZgBLrgBBMgBBNgBAegBAfgBCw,3.96039603960396,2.0,Access_And_Affordability
224,2015-11-21,http://www.booking.com/apartments/city/hk/hong-kong.en-gb.html?label=gen173nr-17CAEoggJCAlhYSDNiBW5vcmVmcgV1c19jYYgBAZgBLrgBBMgBBNgBAegBAfgBCw,3.8669904726321698,2.0,Access_And_Affordability
225,2015-11-23,http://metro.co.uk/2015/11/23/booking-com-are-cashing-in-with-cheap-trips-to-brussels-5520002/,-3.19148936170213,18.0,Systemic_Risk_Management
226,2015-11-25,http://www.themalaymailonline.com/travel/article/how-travel-could-evolve-in-2017-according-to-booking.com,2.3746701846965697,9.0,Employee_Health_And_Safety
227,2015-11-25,http://www.travolution.co.uk/articles/2015/11/25/14737/travolution-summit-2015-true-disruption-comes-from-focussing-on-customer-needs-says-booking-com.html,2.34505862646566,17.0,Supply_Chain_Management
228,2015-11-25,http://www.tnooz.com/article/booking-com-fires-legal-threat-at-rate-widgets-demands-hotels-switch-off/,-1.60233066278223,4.0,Competitive_Behavior
229,2015-11-25,http://www.hotelmanagement.net/operations-management/bookingcom-threatens-legal-action-over-price-comparison-tool-33568,-1.7543859649122802,4.0,Competitive_Behavior
230,2015-11-30,http://dcinno.streetwise.co/all-series/dc-office-envy-priceline-booking-com-design-pics-wingate-hughes/,3.125,22.0,Customer_Privacy
232,2015-12-07,http://www.booking.com/destinationfinder/cities/us/kissimmee.en-gb.html?label=gen173nr-17CAEoggJCAlhYSDNiBW5vcmVmcgV1c19jYYgBAZgBLrgBBMgBBNgBAegBAfgBCw,4.21686746987952,3.0,Business_Model_Resilience
233,2015-12-08,http://www.booking.com/city/mx/playa-del-carmen.en-gb.html?label=gen173nr-17CAEoggJCAlhYSDNiBW5vcmVmcgV1c19rc4gBAZgBLrgBBMgBBNgBAegBAfgBCw,2.33644859813085,19.0,Waste_And_Hazardous_Materials_Management
234,2015-12-08,http://www.booking.com/destinationfinder/cities/us/kissimmee.en-gb.html?label=gen173nr-17CAEoggJCAlhYSDNiBW5vcmVmcgV1c19rc4gBAZgBLrgBBMgBBNgBAegBAfgBCw,4.21686746987952,3.0,Business_Model_Resilience
235,2015-12-12,http://www.booking.com/hotel/pe/chirryss-inversiones-sac.en.html?aid=330632&label=msn-T3T56WK*F8iRrNRE8Xj74Q-6322061680,-0.4702194357366799,7.0,Director_Removal
236,2015-12-13,http://www.booking.com/city/us/new-york.en.html?aid=346685&label=msn-r*n16KuZpt2n2VjPvXI4EQ-8874529236,5.70342205323194,3.0,Business_Model_Resilience
237,2015-12-19,http://www.booking.com/city/us/new-york.en.html?aid=346685&label=msn-r*n16KuZpt2n2VjPvXI4EQ-8874529235,5.70342205323194,3.0,Business_Model_Resilience
238,2015-12-21,http://www.4-traders.com/SERKO-LTD-20708033/news/Serko-At-home-Serko-capital-raising-Serko-the-online-travel-booking-company-which-has-downgraded-21591168/,-0.36036036036036,12.0,Management_Of_Legal_And_Regulatory_Framework
239,2015-12-23,http://www.hotelmanagement.net/operations-management/german-regulators-order-bookingcom-to-halt-anti-competition-clause-33861,0.77519379844961,4.0,Competitive_Behavior
240,2015-12-23,http://www.tnooz.com/article/hotel-watchdog-comes-down-hard-on-booking-com-over-best-price-strategy/,0.14007214674956,4.0,Competitive_Behavior
241,2015-12-23,http://skift.com/2015/12/23/booking-coms-hotel-rate-practices-get-slapped-down-in-germany/,1.7543859649122802,4.0,Competitive_Behavior
244,2015-12-23,https://sg.finance.yahoo.com/news/germany-bans-booking-coms-best-114801449.html,-0.6640689890945211,4.0,Competitive_Behavior
245,2015-12-23,http://news.yahoo.com/germany-orders-booking-com-scrap-anti-competitive-clause-114245783--sector.html,-2.5758838397398303,0.0,Business_Ethics
246,2015-12-23,http://en.tengrinews.kz/laws_initiatives/Germany-bans-bookingcoms-best-price-clauses-263109/,-0.70671378091873,4.0,Competitive_Behavior
247,2015-12-24,http://www.businessinsider.com/r-germany-orders-bookingcom-to-scrap-anti-competitive-clause-2015-12,-3.0612244897959195,4.0,Competitive_Behavior
248,2015-12-24,http://news.airwise.com/story/germany-orders-bookingcom-competition-change,-1.89508337756316,4.0,Competitive_Behavior
249,2015-12-27,http://www.tourexpi.com/en-intl/news/german-cartel-authority-punishes-online-giant-bookingcom-115711.html,-0.79365079365079,12.0,Management_Of_Legal_And_Regulatory_Framework
252,2016-01-01,http://www.booking.com/city/cn/shenyang.en-gb.html?label=gen173nr-17CAEoggJCAlhYSDNiBW5vcmVmcgV1c19rc4gBAZgBLrgBBMgBBNgBAegBAfgBCw,9.27835051546392,6.0,Customer_Welfare
254,2016-01-06,http://www.tnooz.com/article/booking-com-wants-to-capture-consumer-resolutions/,-0.4132231404958699,4.0,Competitive_Behavior
256,2016-01-10,http://www.booking.com/destinationfinder/cities/nl/amsterdam.en-gb.html?label=gen173nr-17CAEoggJCAlhYSDNiBW5vcmVmcgV1c19rc4gBAZgBLrgBBMgBBNgBAegBAfgBCw,8.21917808219178,3.0,Business_Model_Resilience
257,2016-01-20,http://www.booking.com/city/sk/bratislava.html?aid=306742&label=msn-*stVwzAPO8zR35Efz*kH*w-5368430361,3.98230088495576,23.0,Ecological_Impacts
258,2016-01-23,http://www.booking.com/city/cn/shenyang.en-gb.html?label=gen173nr-17CAEoggJCAlhYSDNiBW5vcmVmcgV1c19jYYgBAZgBLrgBBMgBBNgBAegBAfgBCw,8.91089108910891,6.0,Customer_Welfare
259,2016-01-24,http://www.booking.com/city/at/vienna.en-gb.html?label=gen173nr-17CAEoggJCAlhYSDNiBW5vcmVmcgJ4eIgBAZgBLrgBBMgBBNgBAegBAfgBCw,6.10328638497652,8.0,Employee_Engagement_Inclusion_And_Diversity
260,2016-01-24,http://www.booking.com/city/it/milan.en-gb.html?label=gen173nr-17CAEoggJCAlhYSDNiBW5vcmVmcgJ4eIgBAZgBLrgBBMgBBNgBAegBAfgBCw,8.7719298245614,15.0,Product_Design_And_Lifecycle_Management
261,2016-01-24,http://www.booking.com/region/gb/isle-of-wight-county.en-gb.html?label=gen173nr-17CAEoggJCAlhYSDNiBW5vcmVmcgJ4eIgBAZgBLrgBBMgBBNgBAegBAfgBCw,0.83682008368201,2.0,Access_And_Affordability
262,2016-01-24,http://www.booking.com/city/us/new-york.en-gb.html?label=gen173nr-17CAEoggJCAlhYSDNiBW5vcmVmcgJ4eIgBAZgBLrgBBMgBBNgBAegBAfgBCw,6.06060606060606,3.0,Business_Model_Resilience
263,2016-01-24,http://www.booking.com/city/th/bangkok.en-gb.html?label=gen173nr-17CAEoggJCAlhYSDNiBW5vcmVmcgJ4eIgBAZgBLrgBBMgBBNgBAegBAfgBCw,6.79611650485437,3.0,Business_Model_Resilience
264,2016-01-24,http://www.booking.com/content/offices.en-gb.html?label=gen173nr-17CAEoggJCAlhYSDNiBW5vcmVmcgJ4eIgBAZgBLrgBBMgBBNgBAegBAfgBCw,5.882352941176469,22.0,Customer_Privacy
265,2016-01-24,http://www.booking.com/content/terms.en-gb.html?label=gen173nr-17CAEoggJCAlhYSDNiBW5vcmVmcgJ4eIgBAZgBLrgBBMgBBNgBAegBAfgBCw,-0.39870421131323,15.0,Product_Design_And_Lifecycle_Management
266,2016-01-24,http://www.booking.com/city/us/san-francisco.en-gb.html?label=gen173nr-17CAEoggJCAlhYSDNiBW5vcmVmcgJ4eIgBAZgBLrgBBMgBBNgBAegBAfgBCw,2.88888888888889,3.0,Business_Model_Resilience
267,2016-01-24,http://www.booking.com/destinationfinder/cities/ru/moscow.en-gb.html?label=gen173nr-17CAEoggJCAlhYSDNiBW5vcmVmcgJ4eIgBAZgBLrgBBMgBBNgBAegBAfgBCw,1.1695906432748602,9.0,Employee_Health_And_Safety
268,2016-01-24,http://www.booking.com/content/privacy.en-gb.html?label=gen173nr-17CAEoggJCAlhYSDNiBW5vcmVmcgJ4eIgBAZgBLrgBBMgBBNgBAegBAfgBCw,1.20248254460823,22.0,Customer_Privacy
269,2016-01-24,http://www.booking.com/city/it/rome.en-gb.html?label=gen173nr-17CAEoggJCAlhYSDNiBW5vcmVmcgJ4eIgBAZgBLrgBBMgBBNgBAegBAfgBCw,7.40740740740741,19.0,Waste_And_Hazardous_Materials_Management
270,2016-01-24,http://www.booking.com/city/it/naples.en-gb.html?label=gen173nr-17CAEoggJCAlhYSDNiBW5vcmVmcgJ4eIgBAZgBLrgBBMgBBNgBAegBAfgBCw,2.2624434389140298,19.0,Waste_And_Hazardous_Materials_Management
271,2016-01-24,http://www.booking.com/city/it/palermo.en-gb.html?label=gen173nr-17CAEoggJCAlhYSDNiBW5vcmVmcgJ4eIgBAZgBLrgBBMgBBNgBAegBAfgBCw,5.11627906976744,19.0,Waste_And_Hazardous_Materials_Management
272,2016-01-24,http://www.booking.com/destinationfinder/cities/hu/budapest.en-gb.html?label=gen173nr-17CAEoggJCAlhYSDNiBW5vcmVmcgJ4eIgBAZgBLrgBBMgBBNgBAegBAfgBCw,2.8037383177570097,23.0,Ecological_Impacts
273,2016-01-24,http://www.booking.com/city/ar/buenos-aires.en-gb.html?label=gen173nr-17CAEoggJCAlhYSDNiBW5vcmVmcgJ4eIgBAZgBLrgBBMgBBNgBAegBAfgBCw,6.76328502415459,8.0,Employee_Engagement_Inclusion_And_Diversity
274,2016-01-24,http://www.booking.com/destinationfinder/cities/th/bangkok.en-gb.html?label=gen173nr-17CAEoggJCAlhYSDNiBW5vcmVmcgJ4eIgBAZgBLrgBBMgBBNgBAegBAfgBCw,3.64583333333334,3.0,Business_Model_Resilience
275,2016-01-24,http://www.booking.com/city/fr/nice.en-gb.html?label=gen173nr-17CAEoggJCAlhYSDNiBW5vcmVmcgJ4eIgBAZgBLrgBBMgBBNgBAegBAfgBCw,9.170305676855849,3.0,Business_Model_Resilience
276,2016-01-24,http://www.booking.com/city/th/chiang-mai.en-gb.html?label=gen173nr-17CAEoggJCAlhYSDNiBW5vcmVmcgJ4eIgBAZgBLrgBBMgBBNgBAegBAfgBCw,5.02283105022831,3.0,Business_Model_Resilience
277,2016-01-29,http://www.booking.com/city/th/kanchanaburi.en.html?aid=306742&label=msn-eC3hVid56rWgTlzXa_jPhw-8495363124,7.60869565217391,12.0,Management_Of_Legal_And_Regulatory_Framework
278,2016-01-29,http://www.tnooz.com/article/thack-alumni-update-hitlist-booking-com-travenup-gets-funding-meet-me-halfway-is-nearly-there/,2.2624434389140298,3.0,Business_Model_Resilience
279,2016-01-31,http://www.booking.com/city/sk/bratislava.html?aid=306742&label=msn-5idrRQttEVJrXLsywukV8w-5368430361,3.98230088495576,23.0,Ecological_Impacts
280,2016-02-01,http://www.booking.com/city/us/new-york.en.html?aid=346685&label=msn-TSagLkD_mNvwegd_HstcYA-8874529236,5.70342205323194,3.0,Business_Model_Resilience
281,2016-02-03,http://www.booking.com/city/us/new-york.en.html?aid=346685&label=msn-TSagLkD_mNvwegd_HstcYA-8874529235,5.70342205323194,3.0,Business_Model_Resilience
282,2016-02-03,http://www.booking.com/city/sk/bratislava.html?aid=306742&label=msn-YdSFTg2kTSXK8z2gG2RE8Q-5368430361,3.98230088495576,23.0,Ecological_Impacts
283,2016-02-07,http://www.venuebooking.com/newcsm/index.php/9-industry-news/1219-accor-plan-five-new-hotels-in-the-uk,0.0,12.0,Management_Of_Legal_And_Regulatory_Framework
284,2016-02-08,http://www.thehindu.com/news/cities/chennai/prebooking-comes-to-stay-in-theatres/article8207679.ece,0.27777777777777,12.0,Management_Of_Legal_And_Regulatory_Framework
285,2016-02-08,http://www.venuebooking.com/newcsm/index.php/blogs/8-greenlands-bee-hotel,0.40983606557377,19.0,Waste_And_Hazardous_Materials_Management
286,2016-02-09,http://www.booking.com/city/us/san-diego.en-gb.html?label=gen173nr-17CAEoggJCAlhYSDNiBW5vcmVmcgJ4eIgBAZgBLrgBBMgBBNgBAegBAfgBCw,4.888888888888889,8.0,Employee_Engagement_Inclusion_And_Diversity
287,2016-02-10,http://www.venuebooking.com/newcsm/index.php/9-industry-news/1179-handel-hendrix-opens-in-london,2.49221183800623,8.0,Employee_Engagement_Inclusion_And_Diversity
288,2016-02-10,http://www.sagmart.com/news/Automobiles/booking-commences-for-um-flagship-products-at-rs-5000,0.0,15.0,Product_Design_And_Lifecycle_Management
289,2016-02-11,http://www.venuebooking.com/newcsm/index.php/blogs/9-industry-news/1179-handel-hendrix-opens-in-london,2.49221183800623,8.0,Employee_Engagement_Inclusion_And_Diversity
290,2016-02-12,http://www.venuebooking.com/newcsm/index.php/blogs/1179-handel-hendrix-opens-in-london,0.95276349095,8.0,Employee_Engagement_Inclusion_And_Diversity
291,2016-02-12,http://www.venuebooking.com/newcsm/index.php/9-industry-news/1183-postal-museum-opening-in-london-in-2017,1.94805194805195,23.0,Ecological_Impacts
292,2016-02-13,http://www.venuebooking.com/newcsm/index.php/news/9-industry-news/1183-postal-museum-opening-in-london-in-2017,1.94805194805195,23.0,Ecological_Impacts
293,2016-02-14,http://www.venuebooking.com/newcsm/index.php/our-services/contact-us/9-industry-news/1183-postal-museum-opening-in-london-in-2017,1.94805194805195,23.0,Ecological_Impacts
294,2016-02-15,http://www.venuebooking.com/newcsm/index.php/refurbishment-round-up/202-imperial-war-museum-london-reopens-saturday-19-july,-2.8735632183908097,8.0,Employee_Engagement_Inclusion_And_Diversity
295,2016-02-15,http://www.venuebooking.com/newcsm/index.php/blogs/748-connaught-hotel-london-offering-complimentary-meditation-classes,5.12820512820513,9.0,Employee_Health_And_Safety
296,2016-02-15,http://www.venuebooking.com/newcsm/index.php/blogs/626-intercontinentinal-london-the-o2-pre-opening-details,2.82131661442006,12.0,Management_Of_Legal_And_Regulatory_Framework
297,2016-02-15,http://www.venuebooking.com/newcsm/index.php/blogs/579-hotel-is-a-safe-place-in-a-war-zone,-0.97902097902098,5.0,Critical_Incident_Risk_Management
298,2016-02-15,http://www.venuebooking.com/newcsm/index.php/blogs/485-manchester-follows-london-in-hotel-developments,0.0,2.0,Access_And_Affordability
299,2016-02-15,http://www.venuebooking.com/newcsm/index.php/refurbishment-round-up/94-hyatt-regency-birmingham-to-invest-further-6million,0.0,3.0,Business_Model_Resilience
300,2016-02-15,http://www.venuebooking.com/newcsm/index.php/blogs/551-m-by-montcalm-london-pre-opening-site-visit,3.1446540880503195,3.0,Business_Model_Resilience
301,2016-02-15,http://www.venuebooking.com/newcsm/index.php/blogs/1129-ihg-open-their-5000-hotel,2.5830258302583,3.0,Business_Model_Resilience
302,2016-02-15,http://www.booking.com/motels/city/us/san-diego.en-gb.html?label=gen173nr-17CAEoggJCAlhYSDNiBW5vcmVmcgV1c19jYYgBAZgBLrgBBMgBBNgBAegBAfgBCw,0.91743119266055,5.0,Critical_Incident_Risk_Management
303,2016-02-15,http://www.venuebooking.com/newcsm/index.php/refurbishment-round-up/621-holiday-inn-solihull-start-1m-refurbishment,1.9623950346841896,2.0,Access_And_Affordability
304,2016-02-15,http://www.venuebooking.com/newcsm/index.php/blogs/942-back-to-school-for-your-next-event,-2.90322580645161,8.0,Employee_Engagement_Inclusion_And_Diversity
305,2016-02-16,http://www.venuebooking.com/newcsm/index.php/refurbishment-round-up/9-industry-news/1183-postal-museum-opening-in-london-in-2017,1.94805194805195,23.0,Ecological_Impacts
306,2016-02-16,http://www.booking.com/villas/city/us/san-diego.en-gb.html?label=gen173nr-17CAEoggJCAlhYSDNiBW5vcmVmcgV1c19jYYgBAZgBLrgBBMgBBNgBAegBAfgBCw,1.0054844606947,2.0,Access_And_Affordability
307,2016-02-16,http://www.booking.com/region/gb/isle-of-man.en-gb.html?label=gen173nr-17CAEoggJCAlhYSDNiBW5vcmVmcgV1c19rc4gBAZgBLrgBBMgBBNgBAegBAfgBCw,2.40186177219636,19.0,Waste_And_Hazardous_Materials_Management
308,2016-02-17,http://www.booking.com/region/gb/isle-of-man.en-gb.html?label=gen173nr-17CAEoggJCAlhYSDNiBW5vcmVmcgV1c19jYYgBAZgBLrgBBMgBBNgBAegBAfgBCw,1.6949152542372798,19.0,Waste_And_Hazardous_Materials_Management
309,2016-02-17,http://www.booking.com/city/be/brugge.html?aid=306742&label=msn-gVW89YA_zeg94e*29yneFA-5368179343,1.53952279666313,23.0,Ecological_Impacts
310,2016-02-17,http://www.venuebooking.com/newcsm/index.php/blogs/9-industry-news/1183-postal-museum-opening-in-london-in-2017,1.94805194805195,23.0,Ecological_Impacts
311,2016-02-18,http://www.venuebooking.com/newcsm/index.php/hotel-diary/9-industry-news/1183-postal-museum-opening-in-london-in-2017,1.94805194805195,23.0,Ecological_Impacts
312,2016-02-18,http://www.booking.com/hostels/city/gb/london.en-gb.html?label=gen173nr-17CAEoggJCAlhYSDNiBW5vcmVmcgV1c19jYYgBAZgBLrgBDcgBDtgBAegBAfgBCw,0.287270183852915,2.0,Access_And_Affordability
313,2016-02-18,http://www.booking.com/city/it/milan.en-gb.html?label=gen173nr-17CAEoggJCAlhYSDNiBW5vcmVmcgV1c19jYYgBAZgBLrgBDcgBDtgBAegBAfgBCw,8.7719298245614,15.0,Product_Design_And_Lifecycle_Management
314,2016-02-18,http://www.booking.com/city/tr/istanbul.en-gb.html?label=gen173nr-17CAEoggJCAlhYSDNiBW5vcmVmcgV1c19rc4gBAZgBLrgBDcgBDtgBAegBAfgBCw,1.24223602484472,15.0,Product_Design_And_Lifecycle_Management
315,2016-02-18,http://www.booking.com/city/th/chiang-mai.en-gb.html?label=gen173nr-17CAEoggJCAlhYSDNiBW5vcmVmcgV1c19rc4gBAZgBLrgBDcgBDtgBAegBAfgBCw,5.02283105022831,3.0,Business_Model_Resilience
316,2016-02-18,http://www.booking.com/aparthotels/city/us/new-york.en-gb.html?label=gen173nr-17CAEoggJCAlhYSDNiBW5vcmVmcgV1c19rc4gBAZgBLrgBDcgBDtgBAegBAfgBCw,-0.5390840475262979,2.0,Access_And_Affordability
317,2016-02-18,http://www.booking.com/city/pt/lisbon.en-gb.html?label=gen173nr-17CAEoggJCAlhYSDNiBW5vcmVmcgV1c19rc4gBAZgBLrgBDcgBDtgBAegBAfgBCw,2.6077097505669,6.0,Customer_Welfare
318,2016-02-18,http://www.booking.com/city/it/naples.en-gb.html?label=gen173nr-17CAEoggJCAlhYSDNiBW5vcmVmcgV1c19rc4gBAZgBLrgBDcgBDtgBAegBAfgBCw,0.8241758241758299,19.0,Waste_And_Hazardous_Materials_Management
319,2016-02-18,http://www.booking.com/region/gb/isle-of-wight-county.en-gb.html?label=gen173nr-17CAEoggJCAlhYSDNiBW5vcmVmcgV1c19jYYgBAZgBLrgBDcgBDtgBAegBAfgBCw,0.83682008368201,2.0,Access_And_Affordability
320,2016-02-18,http://www.booking.com/city/it/rimini.en-gb.html?label=gen173nr-17CAEoggJCAlhYSDNiBW5vcmVmcgV1c19jYYgBAZgBLrgBDcgBDtgBAegBAfgBCw,4.82456140350877,3.0,Business_Model_Resilience
321,2016-02-18,http://www.booking.com/city/it/palermo.en-gb.html?label=gen173nr-17CAEoggJCAlhYSDNiBW5vcmVmcgV1c19rc4gBAZgBLrgBDcgBDtgBAegBAfgBCw,5.11627906976744,19.0,Waste_And_Hazardous_Materials_Management
322,2016-02-18,http://www.booking.com/city/es/barcelona.en-gb.html?label=gen173nr-17CAEoggJCAlhYSDNiBW5vcmVmcgV1c19rc4gBAZgBLrgBDcgBDtgBAegBAfgBCw,4.50121654501216,3.0,Business_Model_Resilience
323,2016-02-18,http://www.booking.com/city/us/new-york.en-gb.html?label=gen173nr-17CAEoggJCAlhYSDNiBW5vcmVmcgV1c19jYYgBAZgBLrgBDcgBDtgBAegBAfgBCw,6.06060606060606,3.0,Business_Model_Resilience
324,2016-02-18,http://www.booking.com/city/fr/nice.en-gb.html?label=gen173nr-17CAEoggJCAlhYSDNiBW5vcmVmcgV1c19rc4gBAZgBLrgBDcgBDtgBAegBAfgBCw,5.797101449275369,3.0,Business_Model_Resilience
325,2016-02-18,http://www.booking.com/apartments/city/es/barcelona.en-gb.html?label=gen173nr-17CAEoggJCAlhYSDNiBW5vcmVmcgV1c19jYYgBAZgBLrgBDcgBDtgBAegBAfgBCw,1.89753662300307,21.0,Air_Quality
326,2016-02-18,http://www.booking.com/city/ar/buenos-aires.en-gb.html?label=gen173nr-17CAEoggJCAlhYSDNiBW5vcmVmcgV1c19jYYgBAZgBLrgBDcgBDtgBAegBAfgBCw,6.76328502415459,8.0,Employee_Engagement_Inclusion_And_Diversity
327,2016-02-18,http://www.booking.com/content/offices.en-gb.html?label=gen173nr-17CAEoggJCAlhYSDNiBW5vcmVmcgV1c19jYYgBAZgBLrgBDcgBDtgBAegBAfgBCw,5.851229380641151,22.0,Customer_Privacy
